claim_id,serial_number,part_number,claim_date,mileage,dealer_id,customer_complaint,technician_notes
WC-2024-00380,PSN-EXM4100-04534,EXM-4100,2025-02-25,606708,DLR-0024,Ticking on cold start that goes away when warm,EXM-4100 replaced. Gasket Set leaking at two cylinder ports. Exhaust soot pattern visible on gasket faces. Ticking noise confirmed as exhaust leak. Manifold Casting surface inspected - no cracks.
WC-2024-00044,PSN-TC5000-00312,TC-5000,2024-10-03,326255,DLR-0006,"Fleet manager called, driver says turbo sounds like it's coming apart",TC-5000 assembly replaced. Turbine Wheel failure - blade liberation event. One blade missing entirely. Scoring on housing bore. Oil Feed Line intact. Compressor side undamaged. FOD from turbine side only.
WC-2024-00367,PSN-ACM2800-03738,ACM-2800,2024-08-19,149310,DLR-0023,"Fleet manager called, driver says air pressure drops when sitting at idle",Replaced ACM-2800. Worn Piston and Cylinder Kit caused sustained oil carryover which fouled the Intake Filter and contaminated the Governor diaphragm. Multiple secondary failures all traced back to Piston Kit wear.
WC-2024-00409,PSN-EXM4100-03700,EXM-4100,2024-12-29,610725,DLR-0007,Repeat visit. visible crack in the exhaust manifold. Truck was fine last month.,Replaced EXM-4100. Manifold Casting has thermal fatigue crack between cylinders 2 and 3. Crack propagated through wall. Visible exhaust leak. Casting failure from thermal stress cycling.
WC-2024-00229,PSN-TCM3200-04591,TCM-3200,2025-08-21,394494,DLR-0002,"Came in for PM, driver mentioned random gear hunting on the highway, cruise control on. Driver wants a different truck.",Replaced TCM-3200. Main PCB fault causing erratic pressure commands. Extended operation burned out the Pressure Transducer from constant overcurrent sensing requests. Main PCB failure is primary.
WC-2024-00264,PSN-TCM3200-04482,TCM-3200,2025-11-01,168338,DLR-0025,Customer complaint: intermittent communication error with trans module. Happened twice today.,Replaced TCM-3200. Found Wiring Harness chafed against frame bracket. Intermittent short on CAN bus line causing communication dropouts. Repaired harness routing but replaced module as precaution due to possible ECM damage from shorts.
WC-2024-00058,PSN-TC5000-01320,TC-5000,2025-03-17,349881,DLR-0015,"New driver on this truck reports check engine light on, feels like turbo isn't kicking in. Can't keep running like this.",Removed and replaced TC-5000. Root cause is VGT Actuator - not reaching commanded position. Diagnostic showed actuator position deviation fault. Turbo shaft play within spec. Bearing housing oil seal dry but intact.
WC-2024-00338,PSN-ACM2800-03687,ACM-2800,2025-07-13,173445,DLR-0025,"Air leaking from the compressor, can hear it. Happened on I-90 westbound.",Replaced ACM-2800. Compressor Head cracked at discharge port. Audible air leak when compressor loaded. Head gasket intact but head casting has fatigue crack. Compressor Head failure.
WC-2024-00458,PSN-SGB6500-00759,SGB-6500,2025-07-23,78435,DLR-0003,New driver on this truck reports clunking from steering when changing direction,Replaced SGB-6500. Pitman Arm spline connection to Sector Shaft has loosened. Clunking felt in steering on direction changes. Arm retorqued but play returned. Spline interface worn on Pitman Arm.
WC-2024-00232,PSN-TCM3200-01718,TCM-3200,2024-07-07,187664,DLR-0019,Trans shifts fine then suddenly bangs into third gear. Truck has 187k miles.,TCM-3200 replaced. Main PCB fault confirmed with dealer diagnostic tool. Internal communication errors between processor and solenoid drivers on the PCB. No external damage. Connector pins clean. Board-level failure.
WC-2024-00326,PSN-ACM2800-04763,ACM-2800,2024-10-10,319948,DLR-0009,Customer complaint: compressor runs constantly but pressure barely climbs,ACM-2800 replacement. Piston and Cylinder Kit worn - rings stuck in grooves from oil carbon. Blow-by excessive. Air Dryer Interface Gasket also oil soaked but not leaking. Piston Kit is primary.
WC-2024-00394,PSN-EXM4100-00141,EXM-4100,2025-06-22,466567,DLR-0013,"New driver on this truck reports manifold rattling, one stud broke off. First noticed it yesterday.",EXM-4100 replaced. Two Mounting Stud Kit studs stretched beyond spec. One stud broken flush with block. Manifold was loose causing exhaust leak. Stud failure from thermal cycling.
WC-2024-00474,PSN-SGB6500-02354,SGB-6500,2025-02-24,73657,DLR-0015,New driver on this truck reports steering fluid leak at one of the line connections. Started after fueling up.,SGB-6500 replaced. Hydraulic Fitting Set pressure line fitting cracked. Slow fluid loss causing intermittent hard steering. Found fluid puddle at fitting. O-ring also deteriorated. Fitting replacement attempted but threads damaged.
WC-2024-00316,PSN-ACM2800-02465,ACM-2800,2023-11-18,598297,DLR-0006,"Driver brought truck in, oil all over the compressor intake filter area. Happened twice today.",ACM-2800 replaced. Intake Filter completely oil saturated and restricted. Compressor starving for air. Output reduced but cylinder and rings check OK. Filter failure from oil contamination source unknown.
WC-2024-00370,PSN-ACM2800-03633,ACM-2800,2024-03-17,283275,DLR-0001,New driver on this truck reports compressor runs constantly but pressure barely climbs. Only happens when loaded.,ACM-2800 replacement. Piston and Cylinder Kit worn - rings stuck in grooves from oil carbon. Blow-by excessive. Air Dryer Interface Gasket also oil soaked but not leaking. Piston Kit is primary.
WC-2024-00414,PSN-EXM4100-01729,EXM-4100,2024-12-09,591102,DLR-0012,"Driver brought truck in, hissing from the turbo connection on the manifold. Truck has 591k miles.",Replaced EXM-4100. Expansion Joint bellows cracked circumferentially. Exhaust leak at turbo interface. Joint lost flexibility from age and thermal cycles. No other manifold damage.
WC-2024-00100,PSN-TC5000-01349,TC-5000,2024-11-05,460870,DLR-0009,Operator called in saying blue smoke at startup and oil everywhere in the intake,Replaced TC-5000. Compressor Wheel seal failure allowing oil migration into charge air system. Charge air cooler contaminated. Bearing Housing oil seal on compressor side deteriorated. Compressor Wheel inducer shows light rub marks.
WC-2024-00424,PSN-EXM4100-01743,EXM-4100,2025-12-18,428437,DLR-0007,"Driver refused load, says exhaust leak from the manifold itself not the gaskets",EXM-4100 replaced. Found hairline crack in Manifold Casting at EGR port junction. Crack not visible externally but confirmed with dye penetrant. Casting defect at stress riser.
WC-2024-00382,PSN-EXM4100-02758,EXM-4100,2024-07-10,302347,DLR-0022,"Exhaust manifold is loose, studs look stretched. First noticed it yesterday.",EXM-4100 replaced. Two Mounting Stud Kit studs stretched beyond spec. One stud broken flush with block. Manifold was loose causing exhaust leak. Stud failure from thermal cycling.
WC-2024-00317,PSN-ACM2800-02813,ACM-2800,2024-09-21,60177,DLR-0009,Operator called in saying compressor intake filter soaked with oil. Third driver to complain about this unit.,ACM-2800 replaced. Intake Filter completely oil saturated and restricted. Compressor starving for air. Output reduced but cylinder and rings check OK. Filter failure from oil contamination source unknown.
WC-2024-00375,PSN-EXM4100-00930,EXM-4100,2023-11-10,64410,DLR-0012,Driver reports ticking noise from exhaust that gets louder with RPM. Truck has 64k miles.,EXM-4100 replaced. Gasket Set leaking at two cylinder ports. Exhaust soot pattern visible on gasket faces. Ticking noise confirmed as exhaust leak. Manifold Casting surface inspected - no cracks.
WC-2024-00242,PSN-TCM3200-00448,TCM-3200,2025-04-05,103950,DLR-0003,"Corrosion on trans plug, shifting issues in wet weather. Only happens when loaded.","Replaced TCM-3200. Connector Housing seal failed allowing moisture intrusion. Found green corrosion on pins 4, 7, and 12. Water caused intermittent connection. Module internals showed no water damage. Connector failed."
WC-2024-00124,PSN-TC5000-00887,TC-5000,2025-08-06,603749,DLR-0010,"Driver refused load, says terrible screeching noise from turbo area. Third driver to complain about this unit.",Replaced TC-5000. Turbine Wheel has visible blade damage - two blades cracked at root. Metal debris found in turbine housing. Bearing Housing contaminated with metal particles. Turbine Wheel fatigue failure is root cause.
WC-2024-00465,PSN-SGB6500-03987,SGB-6500,2024-08-08,473280,DLR-0010,Repeat visit. steering effort is way higher than normal. Happened twice today.,SGB-6500 replaced. Housing Casting cracked at mounting ear. Stress crack from frame flex. Gearbox loose on frame causing clunking and increased steering effort.
WC-2024-00279,PSN-ACM2800-02509,ACM-2800,2025-08-29,331751,DLR-0014,Customer says oil all over the compressor intake filter area,ACM-2800 replaced. Intake Filter completely oil saturated and restricted. Compressor starving for air. Output reduced but cylinder and rings check OK. Filter failure from oil contamination source unknown.
WC-2024-00463,PSN-SGB6500-01245,SGB-6500,2025-12-13,289739,DLR-0009,"Driver refused load, says steering wanders badly at highway speed. Truck has 289k miles.",SGB-6500 replaced. Piston and Rack Assembly teeth worn on one side causing uneven steering effort left vs right. Probable impact damage at some point. Rack surface pitted.
WC-2024-00404,PSN-EXM4100-04971,EXM-4100,2024-07-11,553346,DLR-0022,"Called from truck stop, ticking noise from exhaust that gets louder with RPM. Truck has 553k miles.",EXM-4100 replaced. Gasket Set leaking at two cylinder ports. Exhaust soot pattern visible on gasket faces. Ticking noise confirmed as exhaust leak. Manifold Casting surface inspected - no cracks.
WC-2024-00088,PSN-TC5000-04334,TC-5000,2024-07-22,195345,DLR-0015,Road call. excessive oil consumption and turbo noise. Happened on I-90 westbound.,Replaced turbo. Bearing Housing oil seal failure on exhaust side causing external oil leak and smoke. Shaft play at limit. Oil Feed Line flow tested normal. Bearing wear is the failure.
WC-2024-00312,PSN-ACM2800-00933,ACM-2800,2024-06-27,517634,DLR-0024,"Second time this month. slow air build up, can hear air leaking at compressor. Need this truck back ASAP.",ACM-2800 replaced due to Piston and Cylinder Kit wear. Build time to 120 PSI over 7 minutes. Spec is under 3 minutes. Bore measurement confirms taper and out of round. Governor cutting in and out normally.
WC-2024-00109,PSN-TC5000-03143,TC-5000,2025-03-22,89784,DLR-0024,"Driver brought truck in, boost spikes way too high then drops off. Getting worse every day.",Replaced TC-5000. Wastegate Valve stuck fully open. Spring broken. Unable to control boost pressure. Turbo cannot build boost above 5 PSI. All other components inspected and serviceable.
WC-2024-00093,PSN-TC5000-02211,TC-5000,2024-03-02,268727,DLR-0012,"Second time this month. wiring near turbo melted, electrical issues started","Replaced TC-5000 due to heat damage. Heat Shield cracked and separated allowing exhaust temps to damage adjacent wiring and the VGT Actuator connector. Heat Shield is primary failure, VGT connector melted as secondary damage."
WC-2024-00497,PSN-SGB6500-04263,SGB-6500,2025-04-29,67980,DLR-0016,"Front end wanders at highway speed, constant correction needed. First noticed it yesterday.",SGB-6500 replaced. Sector Shaft bearing surface worn creating play in the gear mesh. Steering has dead zone in center. Adjustment cannot compensate for shaft wear. Need full unit replacement.
WC-2024-00377,PSN-EXM4100-00943,EXM-4100,2024-04-21,320601,DLR-0008,Road call. found melted wire loom and discolored paint near manifold,"EXM-4100 replaced. Heat Shield failed first, causing Expansion Joint bellows to overheat and crack. Found exhaust leak at turbo interface as a result. Two-part failure chain starting with Heat Shield."
WC-2024-00329,PSN-ACM2800-04895,ACM-2800,2025-10-29,153218,DLR-0024,Repeat visit. low air buzzer going off all the time. Truck was fine last month.,Replaced ACM-2800. Worn Piston and Cylinder Kit caused sustained oil carryover which fouled the Intake Filter and contaminated the Governor diaphragm. Multiple secondary failures all traced back to Piston Kit wear.
WC-2024-00133,PSN-TC5000-01602,TC-5000,2025-03-18,122345,DLR-0010,"Driver says since last service wiring near turbo melted, electrical issues started. Need this truck back ASAP.","Replaced TC-5000 due to heat damage. Heat Shield cracked and separated allowing exhaust temps to damage adjacent wiring and the VGT Actuator connector. Heat Shield is primary failure, VGT connector melted as secondary damage."
WC-2024-00479,PSN-SGB6500-01073,SGB-6500,2024-04-21,318236,DLR-0019,"Driver refused load, says steering fluid leak at one of the line connections. Other trucks in fleet don't do this.",SGB-6500 replaced. Hydraulic Fitting Set pressure line fitting cracked. Slow fluid loss causing intermittent hard steering. Found fluid puddle at fitting. O-ring also deteriorated. Fitting replacement attempted but threads damaged.
WC-2024-00352,PSN-ACM2800-02955,ACM-2800,2025-03-28,255133,DLR-0011,Customer complaint: air leak where compressor meets the air dryer,ACM-2800 replaced. Air Dryer Interface Gasket blown out. Air leak between compressor discharge and air dryer inlet. Gasket material deteriorated. Connection retorqued but gasket won't seal.
WC-2024-00015,PSN-TC5000-01358,TC-5000,2025-04-25,381169,DLR-0014,"Road call. no boost at all now, was intermittent last week. Driver wants a different truck.",Turbo replacement performed. VGT Actuator was binding intermittently. Could reproduce failure when actuator was cold. Electrical connector and wiring checked good. Issue is mechanical inside the actuator unit.
WC-2024-00099,PSN-TC5000-04804,TC-5000,2025-08-16,257022,DLR-0002,Driver reports losing boost pressure intermittently on highway. Worse when hot outside.,TC-5000 swap. VGT Actuator failed closed causing persistent over-boost condition. Wastegate compensating but customer noticed power fluctuations. Actuator linkage corroded and frozen. Heat Shield showed slight discoloration but still serviceable.
WC-2024-00163,PSN-TCM3200-00699,TCM-3200,2024-10-06,533586,DLR-0013,"Brought in on tow, codes keep coming back after clearing, shifting rough",Replaced TCM-3200. Main PCB driver circuit for shift solenoids failing intermittently. Module commands gear change but signal never reaches solenoid. Internal board trace issue. Solenoid Pack tested independently and works fine.
WC-2024-00050,PSN-TC5000-01739,TC-5000,2025-03-30,366717,DLR-0017,New driver on this truck reports high pitched whine from engine compartment. Third driver to complain about this unit.,Replaced TC-5000. Turbine Wheel has visible blade damage - two blades cracked at root. Metal debris found in turbine housing. Bearing Housing contaminated with metal particles. Turbine Wheel fatigue failure is root cause.
WC-2024-00422,PSN-EXM4100-02861,EXM-4100,2025-11-14,598170,DLR-0015,"Driver brought truck in, temp gauge for exhaust is reading crazy numbers. Happened on I-90 westbound.",EXM-4100 replaced. Pyrometer Boss thread seal failed. Getting false EGT readings. Pyrometer seating surface eroded from exhaust gas blow-by. Sensor readings unreliable.
WC-2024-00106,PSN-TC5000-00383,TC-5000,2023-09-29,330266,DLR-0008,"Driver refused load, says metal grinding sound that gets louder with RPM",Replaced TC-5000. Turbine Wheel has visible blade damage - two blades cracked at root. Metal debris found in turbine housing. Bearing Housing contaminated with metal particles. Turbine Wheel fatigue failure is root cause.
WC-2024-00244,PSN-TCM3200-04712,TCM-3200,2025-11-22,52604,DLR-0025,"Water got in the trans connector, now intermittent faults","Replaced TCM-3200. Connector Housing seal failed allowing moisture intrusion. Found green corrosion on pins 4, 7, and 12. Water caused intermittent connection. Module internals showed no water damage. Connector failed."
WC-2024-00266,PSN-TCM3200-00007,TCM-3200,2025-04-22,177117,DLR-0019,Operator called in saying harsh 3-4 shift but all others are smooth. Third driver to complain about this unit.,Replaced TCM-3200. Pressure Transducer output drifting under temperature. Line pressure reading 40 PSI high at operating temp. External gauge confirms actual pressure is correct. Transducer element failing.
WC-2024-00484,PSN-SGB6500-00169,SGB-6500,2025-01-30,455256,DLR-0024,"Second time this month. steering has a lot of play, wanders on the highway. Happened on I-90 westbound.",Replaced steering gearbox. Sector Shaft wear causing excessive free play. Driver cannot hold lane on highway. Adjusted to minimum lash but still exceeds spec. Shaft surfaces are worn.
WC-2024-00477,PSN-SGB6500-00301,SGB-6500,2024-03-29,420302,DLR-0016,"Called from truck stop, groaning noise when turning the steering wheel. Happened twice today.",Replaced SGB-6500. Spool Valve sticking causing groaning noise during turns. Valve spool has scoring marks. Contamination in hydraulic fluid scratched valve bore. Flow control erratic.
WC-2024-00120,PSN-TC5000-01840,TC-5000,2025-03-10,208658,DLR-0014,"Oil in the intake piping, turbo seems to be leaking. Need this truck back ASAP.",Replaced TC-5000. Compressor Wheel seal failure allowing oil migration into charge air system. Charge air cooler contaminated. Bearing Housing oil seal on compressor side deteriorated. Compressor Wheel inducer shows light rub marks.
WC-2024-00225,PSN-TCM3200-03867,TCM-3200,2024-06-06,556713,DLR-0024,"Fleet down, shifting pressure seems off, some gears bang some slip",Replaced TCM-3200. Pressure Transducer output drifting under temperature. Line pressure reading 40 PSI high at operating temp. External gauge confirms actual pressure is correct. Transducer element failing.
WC-2024-00467,PSN-SGB6500-00883,SGB-6500,2024-09-11,607887,DLR-0020,Can't keep the truck in the lane without fighting it. Happened on I-90 westbound.,Replaced SGB-6500. Piston and Rack Assembly seal leaking internally. Power assist working but steering wanders as fluid bypasses the piston. External leak test passed. Internal bypass confirmed on bench.
WC-2024-00374,PSN-EXM4100-01160,EXM-4100,2025-09-23,168001,DLR-0008,"Fleet manager called, driver says something smells hot under the hood after a long run. Worse in cold weather.",EXM-4100 replaced. Heat Shield deteriorated from thermal cycling. Found warped and cracking at mounting points. Expansion Joint showing accelerated aging from excess heat exposure. Heat Shield is primary failure.
WC-2024-00346,PSN-ACM2800-01312,ACM-2800,2023-12-26,536471,DLR-0005,Operator called in saying low air buzzer going off all the time. Third driver to complain about this unit.,ACM-2800 replaced due to Piston and Cylinder Kit wear. Build time to 120 PSI over 7 minutes. Spec is under 3 minutes. Bore measurement confirms taper and out of round. Governor cutting in and out normally.
WC-2024-00005,PSN-TC5000-01021,TC-5000,2024-11-12,129742,DLR-0012,"Called from truck stop, engine derate on grades, turbo whistle sounds wrong. Need this truck back ASAP.",TC-5000 assembly removed. VGT Actuator electrical failure - open circuit in actuator motor winding. Connector pins clean and tight. Wiring harness continuity good to ECM. Internal actuator motor failure.
WC-2024-00038,PSN-TC5000-00936,TC-5000,2025-06-27,311966,DLR-0021,Operator called in saying high pitched whine from engine compartment. Happened on I-90 westbound.,TC-5000 assembly replaced. Turbine Wheel failure - blade liberation event. One blade missing entirely. Scoring on housing bore. Oil Feed Line intact. Compressor side undamaged. FOD from turbine side only.
WC-2024-00348,PSN-ACM2800-01036,ACM-2800,2025-06-23,508519,DLR-0014,Customer says compressor cuts in and out way too often,Replaced ACM-2800. Governor not maintaining proper cut-in and cut-out pressure. Cycling between 95 and 105 PSI instead of 100 and 130. Diaphragm has small tear. Governor failure only.
WC-2024-00171,PSN-TCM3200-02965,TCM-3200,2024-07-09,523634,DLR-0024,Driver reports noticeable delay shifting between gears especially 2 to 3,Replaced TCM-3200. Solenoid Pack failure - shift solenoid B stuck closed. Resistance out of spec at 2.1 ohms vs 5.5 spec. Clean break in coil winding. Main PCB tested normal with substitute solenoid. Solenoid is the failure.
WC-2024-00192,PSN-TCM3200-04660,TCM-3200,2025-08-09,253241,DLR-0006,"Driver refused load, says transmission feels confused, shifts too early then too late. Can't keep running like this.",TCM-3200 replaced. Main PCB fault confirmed with dealer diagnostic tool. Internal communication errors between processor and solenoid drivers on the PCB. No external damage. Connector pins clean. Board-level failure.
WC-2024-00430,PSN-EXM4100-02745,EXM-4100,2023-12-21,630846,DLR-0023,Ticking noise from exhaust that gets louder with RPM. Been like this for about a week.,EXM-4100 replaced. Gasket Set leaking at two cylinder ports. Exhaust soot pattern visible on gasket faces. Ticking noise confirmed as exhaust leak. Manifold Casting surface inspected - no cracks.
WC-2024-00452,PSN-SGB6500-02462,SGB-6500,2024-08-01,534822,DLR-0023,Repeat visit. can't keep the truck in the lane without fighting it. Happened twice today.,SGB-6500 replaced. Piston and Rack Assembly teeth worn on one side causing uneven steering effort left vs right. Probable impact damage at some point. Rack surface pitted.
WC-2024-00384,PSN-EXM4100-01554,EXM-4100,2024-12-14,329340,DLR-0025,"Fleet down, hissing from the turbo connection on the manifold. Need this truck back ASAP.",Replaced EXM-4100. Expansion Joint bellows cracked circumferentially. Exhaust leak at turbo interface. Joint lost flexibility from age and thermal cycles. No other manifold damage.
WC-2024-00182,PSN-TCM3200-01813,TCM-3200,2024-03-16,294351,DLR-0004,Customer says trans shifts fine then suddenly bangs into third gear. Truck has 294k miles.,TCM-3200 replaced. Main PCB failure caused sustained incorrect line pressure commands which damaged Solenoid Pack. Two solenoids showing burnt coils from excessive duty cycle commanded by failed board. PCB is root cause.
WC-2024-00262,PSN-TCM3200-02757,TCM-3200,2024-10-18,225041,DLR-0024,Trans fault codes appear and disappear randomly. Started after fueling up.,TCM-3200 replaced. Wiring Harness internal break in shielding causing electromagnetic interference. Fault only appears near certain radio towers. Replaced harness section and module.
WC-2024-00442,PSN-SGB6500-02566,SGB-6500,2024-03-02,571891,DLR-0022,"Driver pulled off highway, groaning noise when turning the steering wheel. Happened twice today.",Replaced SGB-6500. Spool Valve sticking causing groaning noise during turns. Valve spool has scoring marks. Contamination in hydraulic fluid scratched valve bore. Flow control erratic.
WC-2024-00255,PSN-TCM3200-04427,TCM-3200,2024-11-04,57580,DLR-0011,"Corrosion on trans plug, shifting issues in wet weather. Started after fueling up.","Replaced TCM-3200. Connector Housing seal failed allowing moisture intrusion. Found green corrosion on pins 4, 7, and 12. Water caused intermittent connection. Module internals showed no water damage. Connector failed."
WC-2024-00315,PSN-ACM2800-00052,ACM-2800,2024-03-02,230638,DLR-0016,"Driver refused load, says takes 10 minutes to build air, used to take 3. Happened twice today.",Replaced air compressor. Piston and Cylinder Kit causing slow build. Driver reports low air warnings during stop and go driving. Compressor output insufficient for brake system demand. Kit is shot.
WC-2024-00131,PSN-TC5000-04780,TC-5000,2024-11-06,477870,DLR-0018,"Fleet down, intermittent power loss, sometimes fine sometimes not. Started after fueling up.",TC-5000 assembly removed. VGT Actuator electrical failure - open circuit in actuator motor winding. Connector pins clean and tight. Wiring harness continuity good to ECM. Internal actuator motor failure.
WC-2024-00129,PSN-TC5000-04257,TC-5000,2024-02-04,274341,DLR-0008,Blue smoke at startup and oil everywhere in the intake. Other trucks in fleet don't do this.,Replaced TC-5000. Compressor Wheel seal failure allowing oil migration into charge air system. Charge air cooler contaminated. Bearing Housing oil seal on compressor side deteriorated. Compressor Wheel inducer shows light rub marks.
WC-2024-00246,PSN-TCM3200-03049,TCM-3200,2025-02-10,519929,DLR-0009,"Driver brought truck in, trans acts up only when it's really hot outside. Other trucks in fleet don't do this.",TCM-3200 replaced. Temperature Sensor reading 30 degrees low at operating temp. Module commanding wrong shift strategy. Verified with external thermometer. Sensor failure causing inappropriate shift scheduling.
WC-2024-00459,PSN-SGB6500-02160,SGB-6500,2025-01-05,532110,DLR-0003,"Driver pulled off highway, fluid dripping from where the shaft goes into the gearbox. Getting worse every day.",Replaced SGB-6500. Input Shaft Seal leaking power steering fluid at the column connection. Fluid on the floor under the dash. Seal has hardened and cracked from age. No shaft damage.
WC-2024-00107,PSN-TC5000-00896,TC-5000,2024-11-07,127807,DLR-0013,Turbo sounds like it's coming apart. First noticed it yesterday.,TC-5000 assembly replaced. Turbine Wheel failure - blade liberation event. One blade missing entirely. Scoring on housing bore. Oil Feed Line intact. Compressor side undamaged. FOD from turbine side only.
WC-2024-00049,PSN-TC5000-03524,TC-5000,2024-07-28,167356,DLR-0009,"Fleet manager called, driver says cEL on, codes pointing to turbo, power is way down. Need this truck back ASAP.",Removed and replaced TC-5000. Root cause is VGT Actuator - not reaching commanded position. Diagnostic showed actuator position deviation fault. Turbo shaft play within spec. Bearing housing oil seal dry but intact.
WC-2024-00295,PSN-ACM2800-00615,ACM-2800,2025-01-15,126206,DLR-0011,Driver reports low air buzzer going off all the time. Happened on I-90 westbound.,ACM-2800 replaced. Piston and Cylinder Kit failure causing oil to pass into air system. Oil contamination destroyed the Air Dryer Interface Gasket downstream. Both failed but Piston Kit is root cause.
WC-2024-00144,PSN-TC5000-01055,TC-5000,2024-06-09,495771,DLR-0023,"Whining noise from turbo, oil on the exhaust side. Getting worse every day.",Replaced turbo. Bearing Housing oil seal failure on exhaust side causing external oil leak and smoke. Shaft play at limit. Oil Feed Line flow tested normal. Bearing wear is the failure.
WC-2024-00033,PSN-TC5000-03199,TC-5000,2025-03-08,66370,DLR-0010,"Repeat visit. truck won't pull grades anymore, used to be fine. Been like this for about a week.",Turbo replacement performed. VGT Actuator was binding intermittently. Could reproduce failure when actuator was cold. Electrical connector and wiring checked good. Issue is mechanical inside the actuator unit.
WC-2024-00132,PSN-TC5000-03238,TC-5000,2024-11-05,173036,DLR-0013,Customer complaint: high pitched whine from engine compartment. Can't keep running like this.,TC-5000 assembly replaced. Turbine Wheel failure - blade liberation event. One blade missing entirely. Scoring on housing bore. Oil Feed Line intact. Compressor side undamaged. FOD from turbine side only.
WC-2024-00180,PSN-TCM3200-00178,TCM-3200,2025-06-03,377447,DLR-0002,"Driver brought truck in, transmission shifting all over the place randomly. First noticed it yesterday.",Replaced TCM-3200. Main PCB fault causing erratic pressure commands. Extended operation burned out the Pressure Transducer from constant overcurrent sensing requests. Main PCB failure is primary.
WC-2024-00287,PSN-ACM2800-02139,ACM-2800,2025-05-06,602986,DLR-0022,"Came in for PM, driver mentioned air system pressure builds really slow now. Happened twice today.",Replaced air compressor. Piston and Cylinder Kit causing slow build. Driver reports low air warnings during stop and go driving. Compressor output insufficient for brake system demand. Kit is shot.
WC-2024-00200,PSN-TCM3200-00155,TCM-3200,2025-10-16,451024,DLR-0002,"Check trans light intermittent, shifts hard when it comes on. Can't keep running like this.",TCM-3200 replaced. Main PCB failure caused sustained incorrect line pressure commands which damaged Solenoid Pack. Two solenoids showing burnt coils from excessive duty cycle commanded by failed board. PCB is root cause.
WC-2024-00493,PSN-SGB6500-01610,SGB-6500,2024-04-25,571740,DLR-0003,Driver reports steering effort is way higher than normal. Worse in cold weather.,"Replaced SGB-6500. Housing Casting has internal porosity causing pressure loss. Power steering effort increased. External housing shows weeping at casting seam. Cannot repair, replacement required."
WC-2024-00318,PSN-ACM2800-00422,ACM-2800,2025-01-08,208680,DLR-0020,"Came in for PM, driver mentioned compressor cuts in and out way too often. Started after fueling up.",Replaced ACM-2800. Governor not maintaining proper cut-in and cut-out pressure. Cycling between 95 and 105 PSI instead of 100 and 130. Diaphragm has small tear. Governor failure only.
WC-2024-00035,PSN-TC5000-04592,TC-5000,2024-03-20,439951,DLR-0025,"Fleet manager called, driver says oil in the intake piping, turbo seems to be leaking. Third driver to complain about this unit.",Replaced TC-5000. Compressor Wheel seal failure allowing oil migration into charge air system. Charge air cooler contaminated. Bearing Housing oil seal on compressor side deteriorated. Compressor Wheel inducer shows light rub marks.
WC-2024-00443,PSN-SGB6500-03569,SGB-6500,2024-04-14,330466,DLR-0021,Repeat visit. steering wanders badly at highway speed. Truck was fine last month.,Replaced SGB-6500. Piston and Rack Assembly seal leaking internally. Power assist working but steering wanders as fluid bypasses the piston. External leak test passed. Internal bypass confirmed on bench.
WC-2024-00071,PSN-TC5000-00677,TC-5000,2025-03-14,334548,DLR-0022,"Driver refused load, says metal grinding sound that gets louder with RPM. Truck has 334k miles.",Replaced TC-5000. Turbine Wheel has visible blade damage - two blades cracked at root. Metal debris found in turbine housing. Bearing Housing contaminated with metal particles. Turbine Wheel fatigue failure is root cause.
WC-2024-00189,PSN-TCM3200-04173,TCM-3200,2024-03-14,245126,DLR-0025,"Repeat visit. unpredictable shifting, driver afraid to take the highway. Only happens when loaded.",TCM-3200 replaced. Main PCB fault confirmed with dealer diagnostic tool. Internal communication errors between processor and solenoid drivers on the PCB. No external damage. Connector pins clean. Board-level failure.
WC-2024-00046,PSN-TC5000-01199,TC-5000,2024-11-18,443028,DLR-0005,Losing boost pressure intermittently on highway. Worse when hot outside.,Replaced turbocharger assembly. VGT Actuator completely non-functional. Could not command any vane movement with scan tool. Electrical checks at connector passed. Internal actuator fault. Wastegate Valve operated normally when tested.
WC-2024-00368,PSN-ACM2800-02586,ACM-2800,2024-10-05,156641,DLR-0023,"Came in for PM, driver mentioned air leak at the compressor, pressure drops at idle. Happened on I-90 westbound.",Replaced ACM-2800. Compressor Head cracked at discharge port. Audible air leak when compressor loaded. Head gasket intact but head casting has fatigue crack. Compressor Head failure.
WC-2024-00142,PSN-TC5000-02931,TC-5000,2025-03-06,126680,DLR-0020,"Customer complaint: smell burning oil near turbo, low oil level",TC-5000 replaced. Oil Feed Line partially blocked with carbon deposits. Oil starvation caused bearing damage. Shaft play now excessive. Oil line restriction is the initiating failure.
WC-2024-00363,PSN-ACM2800-04817,ACM-2800,2024-02-07,455772,DLR-0008,Operator called in saying compressor intake filter soaked with oil,ACM-2800 replaced. Intake Filter completely oil saturated and restricted. Compressor starving for air. Output reduced but cylinder and rings check OK. Filter failure from oil contamination source unknown.
WC-2024-00303,PSN-ACM2800-01866,ACM-2800,2024-03-04,426120,DLR-0017,Customer says air system pressure builds really slow now. Worse in cold weather.,Replaced ACM-2800. Piston and Cylinder Kit is root cause. Piston wrist pin shows wear allowing piston rock. Cylinder bore tapered 0.003 inches. Governor and Unloader Valve functioning normally.
